Season,RaceName,Country,Driver,Team,LapNumber,Stint,Compound,TyreLife,PitInTime,Position,position_before_pit,position_3laps_after_pit,positions_gained,undercut_successful,strategy_outcome
2022,Britain,Great Britain,LEC,Ferrari,1.0,1.0,MEDIUM,1.0,3877.928,4.0,,,,,Unknown
2022,Britain,Great Britain,LEC,Ferrari,25.0,2.0,MEDIUM,24.0,9273.892,1.0,4.0,,,,Unknown
2022,Britain,Great Britain,MAG,Haas F1 Team,1.0,1.0,SOFT,1.0,3898.332,12.0,,,,,Unknown
2022,Britain,Great Britain,MAG,Haas F1 Team,22.0,2.0,MEDIUM,23.0,9040.946,9.0,12.0,,,,Unknown
2022,Britain,Great Britain,MSC,Haas F1 Team,1.0,1.0,MEDIUM,3.0,3904.795,15.0,,,,,Unknown
2022,Britain,Great Britain,MSC,Haas F1 Team,19.0,2.0,MEDIUM,18.0,8753.928,10.0,15.0,,,,Unknown
2022,Britain,Great Britain,MSC,Haas F1 Team,39.0,3.0,HARD,20.0,10693.135,9.0,10.0,,,,Unknown
2022,Britain,Great Britain,NOR,McLaren,1.0,1.0,MEDIUM,1.0,3886.371,7.0,,,,,Unknown
2022,Britain,Great Britain,NOR,McLaren,34.0,2.0,MEDIUM,34.0,10143.114,4.0,7.0,,,,Unknown
2022,Britain,Great Britain,NOR,McLaren,40.0,3.0,HARD,6.0,10776.752,5.0,4.0,,,,Unknown
2022,Britain,Great Britain,OCO,Alpine,1.0,1.0,MEDIUM,1.0,4009.665,17.0,,,,,Unknown
2022,Britain,Great Britain,OCO,Alpine,22.0,2.0,SOFT,21.0,9035.504,7.0,17.0,,,,Unknown
2022,Britain,Great Britain,PER,Red Bull Racing,1.0,1.0,MEDIUM,1.0,3883.896,6.0,,,,,Unknown
2022,Britain,Great Britain,PER,Red Bull Racing,5.0,2.0,MEDIUM,4.0,7411.519,4.0,6.0,,,,Unknown
2022,Britain,Great Britain,PER,Red Bull Racing,39.0,3.0,MEDIUM,35.0,10628.705,4.0,4.0,,,,Unknown
2022,Britain,Great Britain,RIC,McLaren,1.0,1.0,MEDIUM,1.0,3892.979,10.0,,13.0,,,Unknown
2022,Britain,Great Britain,RIC,McLaren,20.0,2.0,MEDIUM,20.0,8849.52,9.0,10.0,,,,Unknown
2022,Britain,Great Britain,RIC,McLaren,32.0,3.0,HARD,12.0,10012.339,13.0,9.0,,,,Unknown
2022,Britain,Great Britain,RIC,McLaren,38.0,4.0,SOFT,6.0,10604.515,13.0,13.0,,,,Unknown
2022,Britain,Great Britain,SAI,Ferrari,1.0,1.0,MEDIUM,1.0,3873.828,2.0,,,,,Unknown
2022,Britain,Great Britain,SAI,Ferrari,20.0,2.0,MEDIUM,19.0,8808.129,1.0,2.0,,,,Unknown
2022,Britain,Great Britain,SAI,Ferrari,39.0,3.0,HARD,19.0,10594.155,1.0,1.0,,,,Unknown
2022,Britain,Great Britain,STR,Aston Martin,1.0,1.0,MEDIUM,3.0,3902.964,14.0,,,,,Unknown
2022,Britain,Great Britain,STR,Aston Martin,15.0,2.0,MEDIUM,16.0,8377.996,14.0,14.0,,,,Unknown
2022,Britain,Great Britain,STR,Aston Martin,40.0,3.0,HARD,26.0,10833.756,9.0,14.0,,,,Unknown
2022,Britain,Great Britain,TSU,AlphaTauri,1.0,1.0,MEDIUM,1.0,3940.637,16.0,,,,,Unknown
2022,Britain,Great Britain,TSU,AlphaTauri,18.0,2.0,SOFT,17.0,8671.514,14.0,16.0,,,,Unknown
2022,Britain,Great Britain,TSU,AlphaTauri,38.0,3.0,HARD,21.0,10629.355,14.0,14.0,,,,Unknown
2022,Britain,Great Britain,VER,Red Bull Racing,1.0,1.0,SOFT,1.0,3871.951,1.0,,8.0,,,Unknown
2022,Britain,Great Britain,VER,Red Bull Racing,12.0,2.0,MEDIUM,11.0,8061.678,1.0,1.0,,,,Unknown
2022,Britain,Great Britain,VER,Red Bull Racing,23.0,3.0,MEDIUM,11.0,9125.951,6.0,1.0,,,,Unknown
2022,Britain,Great Britain,VER,Red Bull Racing,39.0,4.0,HARD,16.0,10690.593,8.0,6.0,,,,Unknown
2022,Britain,Great Britain,VET,Aston Martin,1.0,1.0,SOFT,1.0,3900.687,13.0,,,,,Unknown
2022,Britain,Great Britain,VET,Aston Martin,6.0,2.0,SOFT,5.0,7513.373,12.0,13.0,,,,Unknown
2022,Britain,Great Britain,VET,Aston Martin,39.0,3.0,MEDIUM,35.0,10683.944,7.0,12.0,,,,Unknown
2022,Canada,Canada,ALB,Williams,18.0,1.0,MEDIUM,18.0,5227.539,17.0,,,,,Unknown
2022,Canada,Canada,ALB,Williams,48.0,2.0,HARD,30.0,7665.353,15.0,17.0,,,,Unknown
2022,Canada,Canada,ALO,Alpine,28.0,1.0,MEDIUM,28.0,6027.191,6.0,,,,,Unknown
2022,Canada,Canada,ALO,Alpine,49.0,2.0,HARD,21.0,7722.511,6.0,6.0,,,,Unknown
2022,Canada,Canada,BOT,Alfa Romeo,49.0,1.0,HARD,49.0,7730.55,8.0,,,,,Unknown
2022,Canada,Canada,GAS,AlphaTauri,5.0,1.0,MEDIUM,5.0,4144.6,20.0,,,,,Unknown
2022,Canada,Canada,GAS,AlphaTauri,36.0,2.0,HARD,31.0,6696.357,17.0,20.0,,,,Unknown
2022,Canada,Canada,HAM,Mercedes,9.0,1.0,MEDIUM,9.0,4465.193,6.0,,,,,Unknown
2022,Canada,Canada,HAM,Mercedes,44.0,2.0,HARD,35.0,7266.926,4.0,6.0,,,,Unknown
2022,Canada,Canada,LAT,Williams,9.0,1.0,MEDIUM,9.0,4499.436,18.0,,,,,Unknown
2022,Canada,Canada,LAT,Williams,37.0,2.0,HARD,28.0,6802.873,18.0,18.0,,,,Unknown
2022,Canada,Canada,LEC,Ferrari,41.0,1.0,HARD,41.0,7064.434,9.0,,,,,Unknown
2022,Canada,Canada,MAG,Haas F1 Team,7.0,1.0,MEDIUM,7.0,4293.49,20.0,,,,,Unknown
2022,Canada,Canada,NOR,McLaren,19.0,1.0,HARD,19.0,5315.29,18.0,,,,,Unknown
2022,Canada,Canada,NOR,McLaren,42.0,2.0,HARD,23.0,7181.484,17.0,18.0,,,,Unknown
2022,Canada,Canada,OCO,Alpine,19.0,1.0,MEDIUM,19.0,5296.412,7.0,,,,,Unknown
2022,Canada,Canada,OCO,Alpine,49.0,2.0,HARD,30.0,7714.475,5.0,7.0,,,,Unknown
2022,Canada,Canada,RIC,McLaren,19.0,1.0,MEDIUM,19.0,5306.829,12.0,,,,,Unknown
2022,Canada,Canada,RIC,McLaren,49.0,2.0,HARD,30.0,7749.281,11.0,12.0,,,,Unknown
2022,Canada,Canada,RUS,Mercedes,19.0,1.0,MEDIUM,19.0,5284.09,5.0,,,,,Unknown
2022,Canada,Canada,RUS,Mercedes,45.0,2.0,HARD,26.0,7350.704,4.0,5.0,,,,Unknown
2022,Canada,Canada,SAI,Ferrari,20.0,1.0,MEDIUM,20.0,5373.779,3.0,,,,,Unknown
2022,Canada,Canada,SAI,Ferrari,49.0,2.0,HARD,29.0,7644.719,2.0,3.0,,,,Unknown
2022,Canada,Canada,STR,Aston Martin,47.0,1.0,HARD,47.0,7556.03,13.0,,,,,Unknown
2022,Canada,Canada,TSU,AlphaTauri,9.0,1.0,MEDIUM,9.0,4490.577,15.0,,,,,Unknown
2022,Canada,Canada,TSU,AlphaTauri,47.0,2.0,HARD,38.0,7561.205,15.0,15.0,,,,Unknown
2022,Canada,Canada,VER,Red Bull Racing,9.0,1.0,MEDIUM,9.0,4455.857,3.0,,,,,Unknown
2022,Canada,Canada,VER,Red Bull Racing,43.0,2.0,HARD,34.0,7170.251,2.0,3.0,,,,Unknown
2022,Canada,Canada,VET,Aston Martin,5.0,1.0,MEDIUM,6.0,4142.435,19.0,,,,,Unknown
2022,Canada,Canada,VET,Aston Martin,19.0,2.0,HARD,14.0,5325.014,14.0,19.0,,,,Unknown
2022,Canada,Canada,ZHO,Alfa Romeo,19.0,1.0,MEDIUM,19.0,5304.862,10.0,,,,,Unknown
2022,Canada,Canada,ZHO,Alfa Romeo,49.0,2.0,HARD,30.0,7744.571,10.0,10.0,,,,Unknown
2022,Emilia Romagna,Italy,ALB,Williams,17.0,1.0,INTERMEDIATE,17.0,5501.637,17.0,,,,,Unknown
2022,Emilia Romagna,Italy,ALO,Alpine,6.0,1.0,INTERMEDIATE,6.0,4463.967,19.0,,,,,Unknown
2022,Emilia Romagna,Italy,BOT,Alfa Romeo,18.0,1.0,INTERMEDIATE,18.0,5568.07,6.0,,,,,Unknown
2022,Emilia Romagna,Italy,GAS,AlphaTauri,17.0,1.0,INTERMEDIATE,17.0,5498.635,13.0,,,,,Unknown
2022,Emilia Romagna,Italy,HAM,Mercedes,18.0,1.0,INTERMEDIATE,18.0,5587.932,10.0,,,,,Unknown
2022,Emilia Romagna,Italy,LAT,Williams,18.0,1.0,INTERMEDIATE,18.0,5597.556,12.0,,,,,Unknown
2022,Emilia Romagna,Italy,LEC,Ferrari,19.0,1.0,INTERMEDIATE,19.0,5637.26,2.0,,,,,Unknown
2022,Emilia Romagna,Italy,LEC,Ferrari,49.0,2.0,MEDIUM,30.0,8119.436,3.0,2.0,,,,Unknown
2022,Emilia Romagna,Italy,LEC,Ferrari,53.0,3.0,SOFT,4.0,8477.893,5.0,3.0,,,,Unknown
2022,Emilia Romagna,Italy,MAG,Haas F1 Team,18.0,1.0,INTERMEDIATE,18.0,5577.135,7.0,,,,,Unknown
2022,Emilia Romagna,Italy,MSC,Haas F1 Team,18.0,1.0,INTERMEDIATE,18.0,5598.878,14.0,,,,,Unknown
2022,Emilia Romagna,Italy,MSC,Haas F1 Team,52.0,2.0,MEDIUM,36.0,8465.143,17.0,14.0,,,,Unknown
2022,Emilia Romagna,Italy,NOR,McLaren,19.0,1.0,INTERMEDIATE,19.0,5648.025,3.0,,,,,Unknown
2022,Emilia Romagna,Italy,OCO,Alpine,18.0,1.0,INTERMEDIATE,18.0,5588.785,11.0,,,,,Unknown
2022,Emilia Romagna,Italy,PER,Red Bull Racing,18.0,1.0,INTERMEDIATE,18.0,5547.006,3.0,,,,,Unknown
2022,Emilia Romagna,Italy,PER,Red Bull Racing,50.0,2.0,MEDIUM,32.0,8198.648,2.0,3.0,,,,Unknown
2022,Emilia Romagna,Italy,RIC,McLaren,16.0,2.0,INTERMEDIATE,16.0,5415.096,18.0,,,,,Unknown
2022,Emilia Romagna,Italy,RIC,McLaren,30.0,3.0,MEDIUM,14.0,6638.241,15.0,18.0,,,,Unknown
2022,Emilia Romagna,Italy,RUS,Mercedes,18.0,1.0,INTERMEDIATE,18.0,5566.538,5.0,,,,,Unknown
2022,Emilia Romagna,Italy,STR,Aston Martin,18.0,1.0,INTERMEDIATE,18.0,5587.137,9.0,,,,,Unknown
2022,Emilia Romagna,Italy,TSU,AlphaTauri,18.0,1.0,INTERMEDIATE,18.0,5586.428,8.0,,,,,Unknown
2022,Emilia Romagna,Italy,VER,Red Bull Racing,19.0,1.0,INTERMEDIATE,19.0,5630.145,1.0,,,,,Unknown
2022,Emilia Romagna,Italy,VER,Red Bull Racing,51.0,2.0,MEDIUM,32.0,8264.927,1.0,1.0,,,,Unknown
2022,Emilia Romagna,Italy,VET,Aston Martin,17.0,1.0,INTERMEDIATE,17.0,5487.204,9.0,,,,,Unknown
2022,Emilia Romagna,Italy,ZHO,Alfa Romeo,18.0,1.0,INTERMEDIATE,18.0,5598.441,13.0,,,,,Unknown
2022,France,France,ALB,Williams,18.0,1.0,MEDIUM,18.0,4393.723,13.0,,,,,Unknown
2022,France,France,ALO,Alpine,18.0,1.0,MEDIUM,18.0,4367.635,5.0,,,,,Unknown
2022,France,France,BOT,Alfa Romeo,18.0,1.0,HARD,18.0,4405.519,15.0,,,,,Unknown
2022,France,France,BOT,Alfa Romeo,36.0,2.0,HARD,18.0,6293.926,17.0,15.0,,,,Unknown
2022,France,France,GAS,AlphaTauri,18.0,1.0,HARD,18.0,4397.312,14.0,,,,,Unknown
2022,France,France,HAM,Mercedes,18.0,1.0,MEDIUM,18.0,4349.58,1.0,,,,,Unknown
2022,France,France,LAT,Williams,38.0,2.0,HARD,19.0,6517.816,17.0,,,,,Unknown
2022,France,France,MAG,Haas F1 Team,8.0,1.0,MEDIUM,8.0,3367.927,20.0,,,,,Unknown
2022,France,France,MAG,Haas F1 Team,18.0,2.0,HARD,10.0,4417.953,17.0,20.0,,,,Unknown
2022,France,France,MSC,Haas F1 Team,9.0,1.0,MEDIUM,9.0,3470.521,18.0,,,,,Unknown
2022,France,France,MSC,Haas F1 Team,18.0,2.0,HARD,9.0,4428.3,19.0,18.0,,,,Unknown
2022,France,France,NOR,McLaren,18.0,1.0,MEDIUM,18.0,4376.152,7.0,,,,,Unknown
2022,France,France,OCO,Alpine,18.0,1.0,MEDIUM,18.0,4381.144,11.0,,,,,Unknown
2022,France,France,PER,Red Bull Racing,18.0,1.0,MEDIUM,18.0,4354.35,3.0,,,,,Unknown
2022,France,France,RIC,McLaren,18.0,1.0,MEDIUM,18.0,4385.917,9.0,,,,,Unknown
2022,France,France,RUS,Mercedes,18.0,1.0,MEDIUM,18.0,4355.42,4.0,,,,,Unknown
2022,France,France,SAI,Ferrari,18.0,1.0,HARD,18.0,4382.9,10.0,,,,,Unknown
2022,France,France,SAI,Ferrari,42.0,2.0,MEDIUM,24.0,6852.739,7.0,10.0,,,,Unknown
2022,France,France,STR,Aston Martin,18.0,1.0,MEDIUM,20.0,4387.739,12.0,,,,,Unknown
2022,France,France,TSU,AlphaTauri,11.0,1.0,MEDIUM,11.0,3683.484,19.0,,,,,Unknown
2022,France,France,VER,Red Bull Racing,16.0,1.0,MEDIUM,16.0,4138.183,5.0,,,,,Unknown
2022,France,France,ZHO,Alfa Romeo,9.0,1.0,MEDIUM,9.0,3475.896,20.0,,,,,Unknown
2022,France,France,ZHO,Alfa Romeo,22.0,2.0,HARD,13.0,4904.994,18.0,20.0,,,,Unknown
2022,Hungary,Hungary,ALB,Williams,2.0,1.0,SOFT,2.0,3940.038,12.0,,,,,Unknown
2022,Hungary,Hungary,ALB,Williams,21.0,2.0,MEDIUM,19.0,5602.639,18.0,12.0,,,,Unknown
2022,Hungary,Hungary,ALB,Williams,40.0,3.0,MEDIUM,19.0,7249.411,17.0,18.0,,,,Unknown
2022,Hungary,Hungary,ALO,Alpine,21.0,1.0,MEDIUM,21.0,5565.896,6.0,,,,,Unknown
2022,Hungary,Hungary,BOT,Alfa Romeo,26.0,1.0,MEDIUM,26.0,6008.3,9.0,,,,,Unknown
2022,Hungary,Hungary,GAS,AlphaTauri,16.0,1.0,SOFT,16.0,5155.182,13.0,,,,,Unknown
2022,Hungary,Hungary,GAS,AlphaTauri,46.0,2.0,MEDIUM,30.0,7728.066,14.0,13.0,,,,Unknown
2022,Hungary,Hungary,HAM,Mercedes,19.0,1.0,MEDIUM,19.0,5379.61,2.0,,,,,Unknown
2022,Hungary,Hungary,HAM,Mercedes,51.0,2.0,MEDIUM,32.0,8082.904,2.0,2.0,,,,Unknown
2022,Hungary,Hungary,LAT,Williams,18.0,1.0,MEDIUM,18.0,5331.363,13.0,,,,,Unknown
2022,Hungary,Hungary,LAT,Williams,39.0,2.0,MEDIUM,21.0,7151.38,17.0,13.0,,,,Unknown
2022,Hungary,Hungary,LAT,Williams,56.0,3.0,SOFT,17.0,8622.245,19.0,17.0,,,,Unknown
2022,Hungary,Hungary,LEC,Ferrari,21.0,1.0,MEDIUM,21.0,5536.167,1.0,,,,,Unknown
2022,Hungary,Hungary,LEC,Ferrari,39.0,2.0,MEDIUM,18.0,7061.965,1.0,1.0,,,,Unknown
2022,Hungary,Hungary,LEC,Ferrari,54.0,3.0,HARD,15.0,8343.011,4.0,1.0,,,,Unknown
2022,Hungary,Hungary,MAG,Haas F1 Team,6.0,1.0,MEDIUM,6.0,4284.881,12.0,,,,,Unknown
2022,Hungary,Hungary,MAG,Haas F1 Team,35.0,2.0,HARD,29.0,6814.622,18.0,12.0,,,,Unknown
2022,Hungary,Hungary,MAG,Haas F1 Team,67.0,3.0,MEDIUM,32.0,9575.125,16.0,18.0,,,,Unknown
2022,Hungary,Hungary,MSC,Haas F1 Team,21.0,1.0,MEDIUM,21.0,5578.463,12.0,,,,,Unknown
2022,Hungary,Hungary,MSC,Haas F1 Team,41.0,2.0,HARD,20.0,7321.712,16.0,12.0,,,,Unknown
2022,Hungary,Hungary,NOR,McLaren,14.0,1.0,SOFT,17.0,4963.465,9.0,,,,,Unknown
2022,Hungary,Hungary,NOR,McLaren,42.0,2.0,MEDIUM,28.0,7359.022,7.0,9.0,,,,Unknown
2022,Hungary,Hungary,OCO,Alpine,23.0,1.0,MEDIUM,23.0,5735.352,6.0,,,,,Unknown
2022,Hungary,Hungary,PER,Red Bull Racing,18.0,1.0,SOFT,18.0,5300.585,3.0,,,,,Unknown
2022,Hungary,Hungary,PER,Red Bull Racing,42.0,2.0,MEDIUM,24.0,7343.725,6.0,3.0,,,,Unknown
2022,Hungary,Hungary,RIC,McLaren,15.0,1.0,SOFT,17.0,5060.694,11.0,,,,,Unknown
2022,Hungary,Hungary,RIC,McLaren,46.0,2.0,MEDIUM,31.0,7715.898,8.0,11.0,,,,Unknown
2022,Hungary,Hungary,RUS,Mercedes,16.0,1.0,SOFT,19.0,5114.057,3.0,,,,,Unknown
2022,Hungary,Hungary,RUS,Mercedes,39.0,2.0,MEDIUM,23.0,7067.698,3.0,3.0,,,,Unknown
2022,Hungary,Hungary,SAI,Ferrari,17.0,1.0,MEDIUM,17.0,5199.69,2.0,,,,,Unknown
2022,Hungary,Hungary,SAI,Ferrari,47.0,2.0,MEDIUM,30.0,7742.42,2.0,2.0,,,,Unknown
2022,Hungary,Hungary,STR,Aston Martin,14.0,1.0,SOFT,17.0,4976.439,15.0,,,,,Unknown
2022,Hungary,Hungary,STR,Aston Martin,46.0,2.0,MEDIUM,33.0,7716.941,9.0,15.0,,,,Unknown
2022,Hungary,Hungary,TSU,AlphaTauri,13.0,1.0,SOFT,13.0,4893.919,17.0,,,,,Unknown
2022,Hungary,Hungary,TSU,AlphaTauri,33.0,2.0,MEDIUM,20.0,6630.612,17.0,17.0,,,,Unknown
2022,Hungary,Hungary,TSU,AlphaTauri,51.0,3.0,SOFT,18.0,8206.235,20.0,17.0,,,,Unknown
2022,Hungary,Hungary,VER,Red Bull Racing,16.0,1.0,SOFT,17.0,5125.505,5.0,,,,,Unknown
2022,Hungary,Hungary,VER,Red Bull Racing,38.0,2.0,MEDIUM,22.0,6985.456,4.0,5.0,,,,Unknown
2022,Hungary,Hungary,VET,Aston Martin,15.0,1.0,SOFT,15.0,5063.402,13.0,,,,,Unknown
2022,Hungary,Hungary,VET,Aston Martin,46.0,2.0,MEDIUM,32.0,7722.643,12.0,13.0,,,,Unknown
2022,Hungary,Hungary,ZHO,Alfa Romeo,27.0,1.0,MEDIUM,27.0,6096.777,9.0,,,,,Unknown
2022,Hungary,Hungary,ZHO,Alfa Romeo,51.0,2.0,HARD,24.0,8180.389,15.0,9.0,,,,Unknown
2022,Italy,Italy,ALO,Alpine,31.0,1.0,MEDIUM,31.0,6496.942,8.0,,,,,Unknown
2022,Italy,Italy,BOT,Alfa Romeo,35.0,1.0,MEDIUM,35.0,6858.801,11.0,,,,,Unknown
2022,Italy,Italy,DEV,Williams,19.0,1.0,SOFT,19.0,5443.993,9.0,,,,,Unknown
2022,Italy,Italy,GAS,AlphaTauri,18.0,1.0,MEDIUM,18.0,5353.394,9.0,,,,,Unknown
2022,Italy,Italy,HAM,Mercedes,33.0,1.0,MEDIUM,33.0,6665.428,7.0,,,,,Unknown
2022,Italy,Italy,LAT,Williams,15.0,1.0,MEDIUM,15.0,5102.773,18.0,,,,,Unknown
2022,Italy,Italy,LAT,Williams,47.0,2.0,HARD,32.0,7956.037,15.0,18.0,,,,Unknown
2022,Italy,Italy,LEC,Ferrari,12.0,1.0,SOFT,12.0,4801.266,2.0,,,,,Unknown
2022,Italy,Italy,LEC,Ferrari,33.0,2.0,MEDIUM,21.0,6622.658,1.0,2.0,,,,Unknown
2022,Italy,Italy,LEC,Ferrari,48.0,3.0,SOFT,15.0,7947.684,2.0,1.0,,,,Unknown
2022,Italy,Italy,MAG,Haas F1 Team,24.0,1.0,MEDIUM,24.0,5900.886,14.0,,,,,Unknown
2022,Italy,Italy,MAG,Haas F1 Team,46.0,2.0,HARD,22.0,7860.253,16.0,14.0,,,,Unknown
2022,Italy,Italy,MSC,Haas F1 Team,33.0,1.0,MEDIUM,33.0,6681.395,9.0,,,,,Unknown
2022,Italy,Italy,NOR,McLaren,35.0,1.0,MEDIUM,35.0,6834.328,4.0,,,,,Unknown
2022,Italy,Italy,NOR,McLaren,47.0,2.0,SOFT,14.0,7901.653,6.0,4.0,,,,Unknown
2022,Italy,Italy,OCO,Alpine,19.0,1.0,SOFT,19.0,5450.353,10.0,,,,,Unknown
2022,Italy,Italy,PER,Red Bull Racing,7.0,1.0,MEDIUM,7.0,4373.086,18.0,,,,,Unknown
2022,Italy,Italy,PER,Red Bull Racing,42.0,2.0,HARD,35.0,7441.75,5.0,18.0,,,,Unknown
2022,Italy,Italy,RIC,McLaren,19.0,1.0,MEDIUM,19.0,5440.217,7.0,,,,,Unknown
2022,Italy,Italy,RUS,Mercedes,23.0,1.0,SOFT,23.0,5762.995,3.0,,,,,Unknown
2022,Italy,Italy,RUS,Mercedes,47.0,2.0,HARD,24.0,7850.842,3.0,3.0,,,,Unknown
2022,Italy,Italy,SAI,Ferrari,30.0,1.0,MEDIUM,30.0,6388.598,4.0,,,,,Unknown
2022,Italy,Italy,SAI,Ferrari,47.0,2.0,SOFT,17.0,7861.168,4.0,4.0,,,,Unknown
2022,Italy,Italy,STR,Aston Martin,18.0,1.0,MEDIUM,19.0,5362.612,14.0,,,,,Unknown
2022,Italy,Italy,STR,Aston Martin,39.0,2.0,HARD,22.0,7234.74,17.0,14.0,,,,Unknown
2022,Italy,Italy,TSU,AlphaTauri,19.0,1.0,MEDIUM,19.0,5451.152,12.0,,,,,Unknown
2022,Italy,Italy,TSU,AlphaTauri,47.0,2.0,HARD,29.0,7945.106,14.0,12.0,,,,Unknown
2022,Italy,Italy,VER,Red Bull Racing,25.0,1.0,SOFT,25.0,5923.185,1.0,,,,,Unknown
2022,Italy,Italy,VER,Red Bull Racing,48.0,2.0,MEDIUM,23.0,7924.468,1.0,1.0,,,,Unknown
2022,Italy,Italy,ZHO,Alfa Romeo,18.0,1.0,MEDIUM,18.0,5356.905,11.0,,,,,Unknown
2022,Japan,Japan,ALO,Alpine,8.0,2.0,WET,6.0,12508.491,1.0,,,,,Unknown
2022,Japan,Japan,ALO,Alpine,22.0,3.0,INTERMEDIATE,14.0,14051.273,7.0,1.0,,,,Unknown
2022,Japan,Japan,BOT,Alfa Romeo,6.0,2.0,WET,4.0,12296.442,16.0,,,,,Unknown
2022,Japan,Japan,GAS,AlphaTauri,1.0,1.0,INTERMEDIATE,1.0,3924.564,18.0,,,,,Unknown
2022,Japan,Japan,GAS,AlphaTauri,7.0,3.0,WET,5.0,12412.247,14.0,18.0,,,,Unknown
2022,Japan,Japan,GAS,AlphaTauri,19.0,4.0,INTERMEDIATE,12.0,13754.025,16.0,14.0,,,,Unknown
2022,Japan,Japan,HAM,Mercedes,7.0,2.0,WET,6.0,12396.289,6.0,,,,,Unknown
2022,Japan,Japan,LEC,Ferrari,7.0,2.0,WET,5.0,12387.669,2.0,,,,,Unknown
2022,Japan,Japan,MAG,Haas F1 Team,7.0,2.0,WET,5.0,12407.174,11.0,,,,,Unknown
2022,Japan,Japan,MSC,Haas F1 Team,11.0,2.0,WET,9.0,12866.153,13.0,,,,,Unknown
2022,Japan,Japan,NOR,McLaren,6.0,2.0,WET,4.0,12293.737,13.0,,,,,Unknown
2022,Japan,Japan,OCO,Alpine,7.0,2.0,WET,5.0,12394.998,4.0,,,,,Unknown
2022,Japan,Japan,PER,Red Bull Racing,7.0,2.0,WET,5.0,12392.722,3.0,,,,,Unknown
2022,Japan,Japan,RIC,McLaren,8.0,2.0,WET,6.0,12516.827,3.0,,,,,Unknown
2022,Japan,Japan,RUS,Mercedes,7.0,2.0,WET,5.0,12401.018,7.0,,,,,Unknown
2022,Japan,Japan,STR,Aston Martin,7.0,2.0,WET,5.0,12408.328,13.0,,,,,Unknown
2022,Japan,Japan,STR,Aston Martin,19.0,3.0,INTERMEDIATE,12.0,13744.548,12.0,13.0,,,,Unknown
2022,Japan,Japan,TSU,AlphaTauri,7.0,2.0,WET,5.0,12404.988,10.0,,,,,Unknown
2022,Japan,Japan,TSU,AlphaTauri,20.0,3.0,INTERMEDIATE,13.0,13853.489,11.0,10.0,,,,Unknown
2022,Japan,Japan,VER,Red Bull Racing,7.0,2.0,WET,5.0,12386.364,1.0,,,,,Unknown
2022,Japan,Japan,ZHO,Alfa Romeo,9.0,2.0,WET,7.0,12637.898,7.0,,,,,Unknown
2022,Japan,Japan,ZHO,Alfa Romeo,18.0,3.0,INTERMEDIATE,9.0,13644.383,17.0,7.0,,,,Unknown
2022,Mexico City,Mexico,ALB,Williams,38.0,1.0,MEDIUM,38.0,6976.731,16.0,,,,,Unknown
2022,Mexico City,Mexico,ALO,Alpine,40.0,1.0,MEDIUM,40.0,7111.307,7.0,,,,,Unknown
2022,Mexico City,Mexico,BOT,Alfa Romeo,39.0,1.0,MEDIUM,39.0,7029.885,8.0,,,,,Unknown
2022,Mexico City,Mexico,GAS,AlphaTauri,40.0,1.0,MEDIUM,40.0,7142.552,14.0,,,,,Unknown
2022,Mexico City,Mexico,HAM,Mercedes,29.0,1.0,MEDIUM,29.0,6146.788,1.0,,,,,Unknown
2022,Mexico City,Mexico,LAT,Williams,23.0,1.0,SOFT,23.0,5714.808,19.0,,,,,Unknown
2022,Mexico City,Mexico,LAT,Williams,52.0,2.0,HARD,29.0,8215.697,19.0,19.0,,,,Unknown
2022,Mexico City,Mexico,LEC,Ferrari,28.0,1.0,SOFT,30.0,6094.194,6.0,,,,,Unknown
2022,Mexico City,Mexico,MAG,Haas F1 Team,38.0,1.0,MEDIUM,38.0,6994.648,18.0,,,,,Unknown
2022,Mexico City,Mexico,MSC,Haas F1 Team,24.0,1.0,SOFT,29.0,5798.142,18.0,,,,,Unknown
2022,Mexico City,Mexico,NOR,McLaren,31.0,1.0,MEDIUM,31.0,6362.51,10.0,,,,,Unknown
2022,Mexico City,Mexico,OCO,Alpine,33.0,1.0,MEDIUM,33.0,6527.728,8.0,,,,,Unknown
2022,Mexico City,Mexico,PER,Red Bull Racing,23.0,1.0,SOFT,26.0,5651.225,4.0,,,,,Unknown
2022,Mexico City,Mexico,RIC,McLaren,44.0,1.0,MEDIUM,44.0,7466.392,8.0,,,,,Unknown
2022,Mexico City,Mexico,RUS,Mercedes,34.0,1.0,MEDIUM,34.0,6568.065,1.0,,,,,Unknown
2022,Mexico City,Mexico,RUS,Mercedes,69.0,2.0,HARD,35.0,9502.534,4.0,1.0,,,,Unknown
2022,Mexico City,Mexico,SAI,Ferrari,29.0,1.0,SOFT,32.0,6172.655,5.0,,,,,Unknown
2022,Mexico City,Mexico,STR,Aston Martin,17.0,1.0,MEDIUM,18.0,5191.88,17.0,,,,,Unknown
2022,Mexico City,Mexico,STR,Aston Martin,40.0,2.0,SOFT,23.0,7161.088,16.0,17.0,,,,Unknown
2022,Mexico City,Mexico,TSU,AlphaTauri,29.0,1.0,SOFT,29.0,6196.946,12.0,,,,,Unknown
2022,Mexico City,Mexico,TSU,AlphaTauri,50.0,2.0,MEDIUM,21.0,8005.69,16.0,12.0,,,,Unknown
2022,Mexico City,Mexico,VER,Red Bull Racing,25.0,1.0,SOFT,28.0,5812.143,2.0,,,,,Unknown
